Wavelength,Flux,BestFit,SkyFlux
4306.258,86.932,82.940,6.145
4307.249,89.821,84.429,6.294
4308.241,90.730,85.915,6.022
4309.233,90.398,85.967,6.097
4310.226,86.706,84.500,6.200
4311.218,83.716,82.514,6.413
4312.211,83.778,81.971,6.508
4313.204,86.036,83.608,7.203
4314.197,87.332,86.345,8.099
4315.191,87.601,88.260,9.063
4316.184,89.966,88.736,9.459
4317.178,89.662,88.472,9.445
4318.173,92.938,89.176,9.542
4319.167,93.993,91.759,9.327
4320.162,95.524,95.188,9.258
4321.157,98.815,96.734,9.291
4322.152,97.042,96.408,9.442
4323.147,97.270,95.344,8.704
4324.143,95.022,94.281,7.550
4325.138,94.858,93.585,7.060
4326.134,95.321,92.842,6.747
4327.131,92.863,90.547,7.272
4328.127,89.986,86.957,7.680
4329.124,92.579,85.045,7.787
4330.121,91.654,86.399,7.840
4331.118,92.625,89.873,7.779
4332.115,95.961,92.644,7.966
4333.113,96.051,92.889,7.980
4334.111,90.954,91.845,8.102
4335.109,92.103,91.245,8.067
4336.107,89.019,91.010,8.402
4337.106,89.052,90.462,8.262
4338.104,89.430,89.116,7.257
4339.103,86.188,86.640,6.841
4340.103,83.764,82.104,6.133
4341.102,76.644,76.360,5.967
4342.102,71.813,70.145,6.263
4343.102,60.873,64.251,6.973
4344.102,53.364,60.970,7.466
4345.102,59.364,64.061,7.819
4346.103,70.451,70.978,7.956
4347.104,79.480,76.626,8.540
4348.105,83.089,80.794,8.767
4349.106,85.500,84.388,9.182
4350.108,86.856,87.345,9.044
4351.109,87.384,89.285,8.638
4352.111,90.578,90.774,7.862
4353.114,92.670,90.758,7.376
4354.116,90.772,88.621,7.648
4355.119,86.396,85.986,8.093
4356.122,85.703,85.812,9.131
4357.125,90.536,88.974,13.753
4358.128,94.199,91.678,23.772
4359.132,94.476,93.591,32.816
4360.136,94.550,94.864,32.998
4361.140,95.639,95.145,23.769
4362.144,94.753,94.365,15.083
4363.149,93.814,93.995,11.326
4364.153,99.043,95.320,9.660
4365.158,97.326,96.731,9.154
4366.164,94.334,97.485,8.919
4367.169,95.382,97.873,8.738
4368.175,96.429,98.289,8.546
4369.181,94.802,98.172,8.411
4370.187,95.618,96.569,8.149
4371.193,96.898,94.890,8.347
4372.200,94.899,94.225,8.020
4373.207,95.821,94.484,8.203
4374.214,95.375,95.036,8.212
4375.221,92.152,95.679,8.618
4376.229,95.116,95.422,8.480
4377.236,94.836,93.379,8.494
4378.244,93.889,91.416,8.669
4379.253,90.393,91.604,8.397
4380.261,90.366,94.141,8.435
4381.270,96.978,96.627,8.397
4382.279,101.035,97.426,8.047
4383.288,97.112,97.581,7.290
4384.297,95.117,97.220,6.594
4385.307,93.205,95.215,6.337
4386.317,91.244,90.787,6.575
4387.327,90.553,86.142,7.272
4388.337,90.740,86.170,7.473
4389.348,93.504,89.345,7.282
4390.359,94.253,92.398,7.373
4391.370,93.058,93.812,7.334
4392.381,92.355,94.097,7.709
4393.392,93.518,94.270,7.750
4394.404,95.285,94.367,7.792
4395.416,95.838,94.961,7.539
4396.428,94.875,95.126,7.865
4397.441,94.525,94.048,7.940
4398.453,92.878,92.558,7.859
4399.466,91.332,93.212,8.120
4400.479,95.847,95.636,8.075
4401.493,97.363,96.569,8.237
4402.506,96.180,95.353,8.580
4403.520,93.810,93.190,8.605
4404.534,94.090,92.095,8.344
4405.549,96.536,93.510,8.544
4406.563,94.566,94.640,8.731
4407.578,90.816,93.692,9.046
4408.593,90.030,93.044,9.259
4409.608,93.036,94.026,9.421
4410.624,95.570,95.096,9.234
4411.639,95.548,94.345,9.590
4412.655,96.264,94.537,9.706
4413.671,95.943,95.924,9.752
4414.688,95.350,97.395,9.246
4415.704,94.644,98.215,9.159
4416.721,95.837,97.864,9.351
4417.738,97.078,95.457,9.400
4418.756,92.649,92.569,9.169
4419.773,90.183,91.748,9.263
4420.791,93.206,92.567,9.916
4421.809,94.141,94.310,9.984
4422.827,94.409,96.680,9.677
4423.846,96.146,98.425,9.233
4424.865,94.816,97.838,9.162
4425.884,95.538,96.533,9.322
4426.903,95.951,95.983,9.441
4427.922,95.340,96.166,9.274
4428.942,94.607,96.180,9.139
4429.962,95.255,95.882,8.963
4430.982,96.537,96.293,8.563
4432.003,91.978,97.021,8.739
4433.023,93.364,96.962,9.043
4434.044,94.400,96.165,8.724
4435.065,94.501,95.671,8.124
4436.086,95.595,95.622,7.636
4437.108,94.501,94.406,7.981
4438.130,92.655,92.737,8.447
4439.152,93.164,92.491,8.891
4440.174,94.641,94.392,9.246
4441.197,95.316,97.274,9.052
4442.219,95.499,98.945,8.394
4443.242,96.317,98.942,7.953
4444.266,94.361,97.255,8.003
4445.289,94.205,94.452,8.166
4446.313,93.258,91.853,8.638
4447.337,92.470,91.279,9.111
4448.361,93.631,93.626,8.760
4449.385,95.013,96.104,8.539
4450.410,96.005,96.586,8.535
4451.435,93.303,96.223,8.397
4452.460,94.145,96.035,8.376
4453.485,95.871,95.776,8.115
4454.511,94.320,95.300,7.492
4455.536,94.328,95.812,7.531
4456.562,97.351,95.251,7.313
4457.589,92.838,92.905,7.437
4458.615,90.203,90.417,7.386
4459.642,90.986,90.094,7.385
4460.669,91.642,91.671,7.378
4461.696,92.616,92.267,7.308
4462.724,92.271,92.507,7.244
4463.751,92.847,92.727,7.369
4464.779,92.580,92.729,7.787
4465.808,92.018,92.767,7.749
4466.836,92.575,93.942,7.791
4467.865,93.615,94.713,7.864
4468.893,94.228,94.923,7.730
4469.923,93.995,94.833,7.281
4470.952,91.020,94.276,7.190
4471.982,89.503,93.080,7.270
4473.011,91.216,92.232,7.561
4474.041,91.066,93.210,7.726
4475.072,93.681,95.110,8.391
4476.102,97.766,96.864,8.283
4477.133,96.686,97.965,8.232
4478.164,92.367,98.214,8.262
4479.195,90.842,97.539,8.140
4480.227,93.485,97.437,7.989
4481.259,95.420,97.973,7.464
4482.290,94.570,97.474,7.529
4483.323,95.001,94.995,7.238
4484.355,94.297,91.513,7.820
4485.388,91.412,89.644,8.382
4486.421,92.265,91.424,8.645
4487.454,93.368,94.352,8.595
4488.487,93.914,96.550,8.224
4489.521,93.577,97.607,7.911
4490.555,93.818,97.638,7.596
4491.589,93.843,96.286,7.529
4492.623,91.379,94.196,7.793
4493.658,94.771,93.424,8.145
4494.693,94.502,94.306,8.338
4495.728,94.547,95.834,8.314
4496.763,94.901,96.568,8.264
4497.799,93.978,95.915,8.452
4498.834,94.529,95.556,8.461
4499.870,95.424,95.919,8.478
4500.907,91.853,96.717,8.486
4501.943,94.534,97.523,8.176
4502.980,98.459,97.761,8.007
4504.017,95.816,96.829,8.289
4505.054,93.114,96.016,8.572
4506.091,94.811,96.978,8.738
4507.129,96.742,98.715,8.861
4508.167,96.840,99.808,8.521
4509.205,96.133,99.768,8.724
4510.244,94.997,99.001,8.390
4511.282,92.989,97.847,8.622
4512.321,95.895,97.564,8.486
4513.360,94.877,98.261,8.667
4514.400,93.287,99.083,8.464
4515.439,93.612,99.104,8.134
4516.479,94.366,98.390,8.046
4517.519,93.685,97.393,8.104
4518.559,94.000,96.620,8.076
4519.600,92.458,96.412,8.096
4520.641,93.077,96.544,8.214
4521.682,93.670,96.566,8.452
4522.723,93.286,96.613,8.501
4523.765,96.692,96.771,8.447
4524.806,95.639,96.530,8.313
4525.848,94.037,95.789,7.952
4526.891,91.244,95.130,8.021
4527.933,90.522,94.981,7.944
4528.976,93.445,94.471,8.092
4530.019,94.270,93.470,8.174
4531.062,91.047,92.439,8.293
4532.105,91.604,91.684,8.523
4533.149,91.724,91.558,8.634
4534.193,91.321,92.224,8.632
4535.237,91.447,92.926,8.241
4536.282,89.798,92.332,8.126
4537.326,90.851,90.709,8.504
4538.371,88.878,90.038,9.111
4539.416,92.418,91.568,9.032
4540.462,95.802,94.722,8.825
4541.507,94.374,97.415,8.529
4542.553,97.213,98.015,8.933
4543.599,95.518,97.353,8.917
4544.645,96.129,96.592,9.309
4545.692,96.414,96.407,8.949
4546.739,94.609,96.614,8.997
4547.786,92.373,96.188,8.771
4548.833,92.424,95.444,8.606
4549.881,95.018,95.106,8.537
4550.928,95.391,94.459,8.185
4551.976,90.564,92.706,8.205
4553.025,88.247,90.566,8.758
4554.073,91.582,90.731,8.587
4555.122,91.068,93.003,8.117
4556.171,91.450,93.932,7.942
4557.220,91.015,93.158,7.792
4558.270,88.846,91.953,8.153
4559.319,88.931,91.745,8.333
4560.369,92.475,93.282,8.318
4561.419,93.330,95.011,8.280
4562.470,91.321,96.034,8.348
4563.520,95.121,96.822,8.126
4564.571,96.315,97.543,7.939
4565.623,93.331,97.527,7.665
4566.674,91.157,96.216,7.789
4567.726,92.256,94.852,7.905
4568.777,93.858,94.732,7.869
4569.830,93.738,95.647,8.153
4570.882,95.078,96.819,8.101
4571.935,95.772,97.577,8.101
4572.987,93.862,97.530,7.841
4574.040,92.702,96.326,7.791
4575.094,91.146,94.755,8.031
4576.147,93.246,94.593,8.283
4577.201,91.660,95.974,8.362
4578.255,91.414,97.194,8.386
4579.310,95.710,97.067,8.597
4580.364,94.194,96.824,8.537
4581.419,93.133,96.543,8.136
4582.474,96.847,95.901,8.059
4583.529,96.225,94.837,7.981
4584.585,92.895,93.690,8.016
4585.640,91.418,92.864,7.869
4586.696,89.332,92.177,7.978
4587.753,91.385,92.113,7.913
4588.809,91.096,92.809,8.068
4589.866,93.164,93.865,7.957
4590.923,93.891,94.695,8.110
4591.980,91.261,95.115,7.767
4593.038,93.306,95.074,7.518
4594.095,93.476,94.636,7.755
4595.153,92.864,93.935,7.902
4596.211,92.170,93.604,7.544
4597.270,91.824,94.269,7.382
4598.329,92.728,95.251,7.546
4599.387,94.699,95.392,7.675
4600.447,92.866,95.414,7.486
4601.506,94.164,95.455,7.338
4602.566,93.236,95.272,7.499
4603.626,91.469,94.762,7.676
4604.686,92.302,94.258,7.779
4605.746,92.707,94.349,7.838
4606.807,92.356,94.714,7.749
4607.868,93.024,95.085,7.830
4608.929,93.288,95.383,7.871
4609.990,93.022,95.667,8.049
4611.052,92.479,96.073,8.429
4612.114,91.577,96.626,7.848
4613.176,93.784,96.794,7.637
4614.238,94.429,96.350,7.553
4615.301,92.273,95.671,7.723
4616.364,91.864,95.357,7.569
4617.427,94.063,95.428,7.727
4618.490,92.816,95.542,7.616
4619.553,93.662,95.210,7.665
4620.617,94.057,94.730,7.462
4621.681,93.531,94.283,7.555
4622.746,92.228,93.900,7.779
4623.810,91.391,94.183,8.012
4624.875,92.609,95.253,7.684
4625.940,92.360,96.061,7.799
4627.005,93.662,96.283,7.586
4628.071,92.890,95.947,7.680
4629.137,91.574,95.348,7.733
4630.203,92.952,95.270,7.752
4631.269,94.229,95.412,7.708
4632.335,89.523,94.858,7.831
4633.402,93.157,94.402,7.787
4634.469,92.766,94.758,7.656
4635.536,91.423,95.376,7.502
4636.604,94.099,94.963,7.582
4637.672,91.191,94.520,7.540
4638.740,92.308,94.595,7.402
4639.808,93.318,94.631,7.510
4640.876,92.325,94.291,7.375
4641.945,92.316,94.028,7.415
4643.014,93.762,94.515,7.578
4644.083,92.400,95.162,7.446
4645.153,93.969,95.580,7.325
4646.222,94.623,95.539,7.243
4647.292,94.824,95.118,7.005
4648.363,94.243,94.460,6.864
4649.433,92.219,93.338,6.992
4650.504,90.741,92.067,7.214
4651.575,93.370,91.788,7.601
4652.646,92.293,92.630,7.727
4653.717,92.086,93.818,7.733
4654.789,93.193,94.418,7.657
4655.861,92.801,94.312,7.713
4656.933,91.574,93.986,7.786
4658.006,92.004,93.238,8.134
4659.078,91.808,92.674,8.688
4660.151,91.690,92.758,9.007
4661.224,93.700,93.490,8.997
4662.298,95.651,94.760,8.922
4663.371,92.464,95.673,8.725
4664.445,93.017,95.750,8.540
4665.519,92.096,95.281,8.702
4666.594,92.254,94.652,8.772
4667.668,92.145,94.031,8.543
4668.743,90.816,93.248,8.295
4669.818,92.058,91.321,8.538
4670.894,91.251,89.220,8.924
4671.970,90.463,88.656,9.155
4673.045,90.192,89.903,9.353
4674.122,90.692,91.670,8.898
4675.198,91.189,92.793,8.886
4676.275,90.637,93.147,9.140
4677.351,93.400,93.505,9.235
4678.429,93.857,94.203,8.649
4679.506,92.936,94.879,8.312
4680.584,92.529,94.774,8.241
4681.661,92.579,93.586,8.201
4682.740,91.891,92.443,8.151
4683.818,91.950,92.199,8.227
4684.896,93.160,92.535,8.388
4685.975,94.891,93.043,8.306
4687.054,94.796,93.581,8.136
4688.134,92.344,93.861,8.196
4689.213,90.957,93.759,7.884
4690.293,91.931,93.615,8.019
4691.373,94.074,93.524,8.057
4692.454,91.952,93.432,8.099
4693.534,91.524,93.218,7.795
4694.615,95.200,92.781,7.739
4695.696,92.571,92.764,8.095
4696.778,92.858,93.217,8.079
4697.859,93.385,93.695,7.905
4698.941,92.457,93.970,7.452
4700.023,91.852,94.040,7.468
4701.106,92.473,93.632,7.223
4702.188,91.555,92.647,7.428
4703.271,89.466,91.982,7.241
4704.354,92.900,91.521,7.160
4705.437,90.551,90.643,7.564
4706.521,88.191,89.412,7.801
4707.605,90.872,89.413,7.640
4708.689,86.984,90.880,7.750
4709.773,89.726,91.422,7.825
4710.858,88.491,90.701,7.833
4711.943,89.093,89.773,7.842
4713.028,90.977,89.783,8.086
4714.113,90.602,90.904,7.652
4715.199,90.938,92.164,7.882
4716.285,91.424,92.287,7.893
4717.371,89.290,91.608,7.608
4718.457,92.279,91.197,7.974
4719.544,94.386,91.741,7.996
4720.630,91.689,92.663,7.951
4721.718,94.588,93.116,8.100
4722.805,91.995,93.380,7.869
4723.892,93.003,93.472,7.924
4724.980,92.242,93.308,8.236
4726.068,91.062,93.095,7.892
4727.157,92.285,93.369,7.817
4728.245,91.635,93.754,7.417
4729.334,92.841,93.555,7.977
4730.423,92.167,92.625,7.921
4731.513,91.991,91.427,7.939
4732.602,91.202,90.647,7.428
4733.692,89.809,90.477,7.533
4734.782,92.001,90.439,7.988
4735.872,90.899,90.782,8.038
4736.963,89.643,91.315,8.033
4738.054,91.642,91.661,8.164
4739.145,92.664,91.481,8.604
4740.236,89.940,90.731,8.433
4741.328,89.337,90.791,8.528
4742.420,90.972,91.613,8.985
4743.512,91.950,92.203,8.934
4744.604,92.967,92.182,9.001
4745.697,93.960,92.096,8.848
4746.790,93.686,92.369,8.260
4747.883,92.137,92.316,7.802
4748.976,92.921,92.132,7.564
4750.070,92.777,92.092,7.629
4751.164,91.179,92.104,7.742
4752.258,89.759,92.017,7.775
4753.352,90.465,92.198,8.109
4754.447,92.359,92.345,8.156
4755.542,88.547,91.999,7.815
4756.637,89.400,91.301,7.453
4757.732,90.817,90.614,7.352
4758.828,90.098,90.200,7.183
4759.924,89.720,90.163,7.335
4761.020,91.757,90.709,7.419
4762.116,90.422,91.641,7.222
4763.213,89.795,92.271,7.008
4764.310,90.595,91.975,6.810
4765.407,91.653,90.682,6.833
4766.504,91.230,89.254,6.798
4767.602,89.359,88.882,6.710
4768.700,91.935,88.902,6.855
4769.798,89.951,89.156,7.009
4770.897,89.503,89.804,7.404
4771.995,90.568,90.781,7.179
4773.094,89.493,91.544,7.077
4774.193,88.959,91.625,7.159
4775.293,92.789,91.186,7.306
4776.392,92.178,91.058,7.235
4777.492,90.604,91.630,7.416
4778.593,89.896,92.420,7.758
4779.693,89.737,92.661,7.742
4780.794,90.750,92.771,7.839
4781.895,89.345,92.654,7.514
4782.996,91.023,92.114,7.263
4784.097,91.749,91.531,7.179
4785.199,90.648,91.359,6.763
4786.301,89.804,90.963,7.134
4787.403,89.630,90.605,7.175
4788.506,90.421,90.718,7.114
4789.608,90.834,90.413,7.005
4790.711,90.184,89.655,7.201
4791.815,89.263,89.407,7.423
4792.918,89.492,89.558,7.369
4794.022,91.395,89.956,7.509
4795.126,92.834,90.603,7.501
4796.230,89.284,91.240,7.726
4797.334,89.254,91.813,7.588
4798.439,90.334,92.383,7.444
4799.544,88.814,92.533,7.326
4800.650,91.059,92.182,7.174
4801.755,91.301,91.345,7.189
4802.861,90.702,90.586,7.138
4803.967,90.637,90.419,7.519
4805.073,90.823,90.863,7.349
4806.180,89.696,91.302,7.251
4807.286,87.726,91.028,7.294
4808.393,92.463,90.341,7.270
4809.501,90.809,89.989,7.147
4810.608,89.713,90.182,7.340
4811.716,90.993,90.544,7.278
4812.824,90.700,90.824,7.527
4813.933,88.794,90.728,7.601
4815.041,88.895,90.601,7.406
4816.150,91.933,90.690,8.025
4817.259,91.561,90.954,7.967
4818.368,89.962,91.217,8.377
4819.478,90.558,91.448,8.047
4820.588,89.890,91.537,8.536
4821.698,92.022,91.601,8.649
4822.808,89.254,91.736,8.383
4823.919,88.662,91.771,8.137
4825.030,90.247,91.302,8.193
4826.141,90.300,90.050,8.272
4827.252,90.182,88.400,8.284
4828.364,87.149,88.322,8.390
4829.476,90.196,89.512,8.190
4830.588,90.485,90.540,8.274
4831.700,88.946,90.447,8.115
4832.813,90.021,89.821,8.054
4833.926,89.564,89.599,8.492
4835.039,90.861,89.602,8.544
4836.153,91.407,89.657,8.384
4837.266,90.494,89.799,8.243
4838.380,89.533,89.954,8.251
4839.494,89.841,89.661,8.369
4840.609,90.412,89.424,8.286
4841.724,88.487,89.202,8.182
4842.839,87.875,88.676,8.224
4843.954,88.346,88.076,8.042
4845.069,89.076,87.960,7.836
4846.185,89.159,88.074,7.850
4847.301,87.643,88.121,8.137
4848.417,86.879,88.348,8.175
4849.534,86.451,88.327,7.653
4850.651,86.534,87.635,7.468
4851.768,86.841,86.492,7.598
4852.885,85.783,85.810,7.785
4854.003,83.332,85.969,7.650
4855.120,87.747,85.965,7.470
4856.238,85.167,85.303,6.816
4857.357,83.020,83.809,6.635
4858.475,82.896,81.498,6.629
4859.594,81.295,79.047,6.487
4860.713,79.579,77.570,5.984
4861.833,76.962,75.246,5.833
4862.952,71.893,70.219,5.820
4864.072,61.061,62.817,6.102
4865.192,51.153,56.958,6.418
4866.313,52.474,58.863,6.752
4867.433,65.120,65.860,6.853
4868.554,73.350,72.001,6.980
4869.675,76.403,76.152,7.255
4870.797,79.553,79.075,7.209
4871.918,83.105,81.100,6.703
4873.040,83.265,82.191,6.494
4874.162,79.572,81.562,6.385
4875.285,82.322,80.432,6.802
4876.408,82.868,80.686,6.709
4877.531,82.633,82.494,6.938
4878.654,84.245,84.205,7.269
4879.777,86.715,84.676,7.662
4880.901,86.686,84.545,7.849
4882.025,85.175,84.839,7.962
4883.149,85.237,86.119,7.653
4884.274,86.548,87.568,7.530
4885.399,87.034,87.775,7.525
4886.524,86.651,87.122,7.500
4887.649,87.579,86.716,6.961
4888.774,85.793,86.245,7.238
4889.900,88.043,85.883,7.189
4891.026,87.746,85.834,7.164
4892.153,86.971,85.855,6.964
4893.279,87.802,85.337,7.233
4894.406,83.015,83.932,7.280
4895.533,82.989,83.915,7.460
4896.661,85.640,85.905,7.819
4897.788,89.111,88.516,7.642
4898.916,90.073,89.917,7.572
4900.044,88.669,90.259,7.721
4901.173,90.291,90.286,7.492
4902.301,89.820,89.810,7.463
4903.430,87.486,89.028,7.788
4904.559,87.463,88.640,7.206
4905.689,87.844,88.867,7.169
4906.819,86.747,88.365,7.735
4907.949,87.966,87.937,7.755
4909.079,87.788,88.726,7.233
4910.209,89.253,89.730,7.306
4911.340,90.059,89.829,7.176
4912.471,88.087,88.834,7.099
4913.602,86.079,87.129,7.176
4914.734,88.892,86.330,7.355
4915.866,87.944,87.160,7.761
4916.998,85.670,88.568,7.567
4918.130,87.133,89.628,7.485
4919.263,87.538,90.158,6.959
4920.395,85.133,89.741,6.292
4921.528,88.744,87.609,6.136
4922.662,86.480,85.042,6.261
4923.795,85.020,83.429,6.872
4924.929,83.913,83.555,7.121
4926.063,84.622,84.944,7.128
4927.198,87.311,85.524,6.842
4928.332,86.694,85.580,7.011
4929.467,85.515,87.010,7.017
4930.603,87.733,88.733,7.135
4931.738,87.854,89.549,7.283
4932.874,86.283,89.709,6.935
4934.010,86.272,89.703,6.972
4935.146,86.647,89.304,6.846
4936.282,87.667,87.949,6.903
4937.419,85.212,86.225,7.127
4938.556,84.429,85.592,7.159
4939.693,86.430,86.658,6.950
4940.831,87.404,86.955,6.780
4941.969,85.436,85.498,7.092
4943.107,86.867,84.843,7.370
4944.245,86.775,86.170,7.212
4945.384,87.192,88.409,7.147
4946.523,87.693,89.706,6.996
4947.662,86.648,90.005,6.929
4948.801,85.839,89.535,7.129
4949.941,86.298,88.828,7.434
4951.081,87.629,88.735,7.437
4952.221,85.410,89.184,7.253
4953.361,85.330,89.341,7.686
4954.502,88.861,89.277,7.641
4955.643,84.998,89.287,7.654
4956.784,88.429,89.160,7.086
4957.926,86.607,89.019,6.723
4959.067,87.314,88.500,6.546
4960.209,87.519,86.579,6.812
4961.352,81.702,83.425,7.230
4962.494,79.993,84.338,7.616
4963.637,87.953,87.430,7.600
4964.780,88.218,89.490,7.874
4965.923,88.104,89.762,7.749
4967.067,88.618,89.668,7.647
4968.211,86.706,89.616,7.891
4969.355,86.980,88.757,7.708
4970.499,87.043,87.895,7.708
4971.644,85.165,87.431,8.024
4972.789,86.367,87.273,8.204
4973.934,86.924,87.340,8.619
4975.079,84.813,87.915,8.946
4976.225,87.818,88.528,8.929
4977.371,85.500,88.983,9.218
4978.517,87.106,89.307,9.625
4979.664,87.766,89.423,9.920
4980.810,86.224,89.091,10.592
4981.957,86.222,88.233,10.529
4983.105,87.754,87.292,10.423
4984.252,83.261,86.409,10.434
4985.400,82.815,84.839,10.487
4986.548,83.271,82.667,10.497
4987.696,83.424,81.364,10.198
4988.845,84.355,82.288,10.069
4989.994,84.672,84.628,9.756
4991.143,86.361,86.949,9.309
4992.292,85.874,88.017,8.965
4993.442,86.176,87.681,9.096
4994.592,85.762,86.839,8.677
4995.742,83.965,86.332,8.496
4996.892,85.924,86.290,8.117
4998.043,85.552,86.441,8.052
4999.194,86.794,87.058,7.844
5000.345,86.449,87.933,7.392
5001.497,85.478,88.186,7.363
5002.649,85.935,87.453,7.247
5003.801,85.018,86.201,7.167
5004.953,83.874,85.272,7.301
5006.106,84.740,85.078,7.021
5007.258,85.200,85.502,6.920
5008.411,84.583,85.540,6.768
5009.565,83.790,83.603,6.977
5010.718,82.614,82.627,7.171
5011.872,80.939,84.394,6.994
5013.026,85.231,86.729,6.635
5014.181,87.173,87.243,6.507
5015.336,85.371,85.711,6.445
5016.491,84.187,83.830,6.620
5017.646,83.809,82.887,6.667
5018.801,82.421,83.098,6.528
5019.957,84.222,83.751,6.725
5021.113,84.791,83.565,6.933
5022.269,82.999,82.304,7.041
5023.426,82.854,82.734,6.569
5024.583,86.450,84.375,6.528
5025.740,83.779,84.979,6.621
5026.897,84.849,85.166,6.474
5028.055,86.482,85.869,6.397
5029.213,87.181,86.515,6.471
5030.371,87.487,85.891,6.817
5031.529,85.784,84.897,6.821
5032.688,86.422,85.059,7.125
5033.847,86.788,85.812,7.103
5035.006,85.636,86.352,6.991
5036.166,85.077,86.830,6.577
5037.325,86.147,87.524,6.436
5038.485,85.789,86.614,6.343
5039.646,84.715,84.903,6.379
5040.806,84.434,84.174,6.156
5041.967,84.096,84.490,5.814
5043.128,83.793,84.008,5.654
5044.289,83.091,81.883,6.242
5045.451,80.827,80.341,6.659
5046.613,82.827,81.959,6.951
5047.775,83.843,84.924,6.863
5048.938,84.934,86.898,6.475
5050.100,84.932,87.411,6.343
5051.263,83.782,86.986,6.350
5052.426,85.569,85.505,6.293
5053.590,83.703,84.285,6.393
5054.754,84.664,83.725,6.475
5055.918,85.933,83.867,6.676
5057.082,85.875,84.837,6.677
5058.247,85.785,86.294,6.835
5059.411,86.367,86.906,6.809
5060.577,85.420,87.025,6.965
5061.742,85.731,87.128,6.572
5062.908,87.240,87.333,6.818
5064.073,86.778,87.527,6.942
5065.240,84.889,87.709,7.137
5066.406,87.259,87.796,6.839
5067.573,86.214,86.741,6.760
5068.740,85.539,85.128,6.759
5069.907,83.541,84.392,7.096
5071.075,83.230,85.009,7.614
5072.242,86.164,85.121,7.397
5073.410,85.608,85.290,6.755
5074.579,84.252,85.449,6.477
5075.747,84.951,85.007,6.569
5076.916,84.544,84.376,6.709
5078.085,83.816,84.504,6.752
5079.255,84.644,84.563,6.542
5080.424,84.630,85.038,6.424
5081.594,84.027,84.936,7.046
5082.765,83.375,83.338,7.802
5083.935,82.760,81.356,8.492
5085.106,83.335,81.293,8.764
5086.277,84.280,82.733,9.036
5087.448,82.631,83.317,9.314
5088.620,84.720,84.291,8.626
5089.792,83.156,85.508,7.906
5090.964,84.540,86.126,7.216
5092.136,87.198,86.035,7.108
5093.309,85.794,86.126,7.026
5094.482,84.339,85.972,6.956
5095.655,86.450,86.164,6.696
5096.828,86.329,86.744,6.833
5098.002,84.639,87.198,6.804
5099.176,83.926,86.903,6.925
5100.350,84.336,85.646,6.825
5101.525,83.413,83.600,7.071
5102.700,82.948,82.014,7.326
5103.875,83.925,82.085,7.044
5105.050,82.745,83.811,6.581
5106.226,83.229,85.761,6.403
5107.402,86.755,86.306,6.455
5108.578,84.448,86.044,6.278
5109.754,84.230,85.266,6.193
5110.931,81.998,84.031,6.275
5112.108,81.305,82.990,6.450
5113.285,83.554,82.942,6.635
5114.463,84.877,83.281,6.731
5115.640,81.978,84.485,6.719
5116.818,84.814,85.702,6.869
5117.997,85.574,86.089,6.937
5119.175,85.936,85.828,7.070
5120.354,85.161,85.886,6.694
5121.533,83.914,86.454,6.617
5122.713,87.597,86.410,6.479
5123.892,84.615,85.855,6.304
5125.072,85.296,85.142,6.126
5126.253,83.917,84.415,5.916
5127.433,81.830,83.567,6.123
5128.614,83.430,82.599,6.131
5129.795,84.223,82.537,6.272
5130.976,84.710,83.039,6.310
5132.158,84.227,83.338,6.459
5133.340,82.160,83.366,6.632
5134.522,82.830,83.660,6.670
5135.704,85.734,83.982,6.788
5136.887,82.091,83.490,6.953
5138.070,85.032,83.540,6.800
5139.253,83.334,84.077,6.515
5140.437,82.896,83.988,6.578
5141.620,83.594,82.563,6.514
5142.804,81.099,81.024,6.624
5143.989,78.906,81.106,6.650
5145.173,80.916,81.822,6.559
5146.358,83.114,81.805,6.874
5147.543,82.470,81.768,6.766
5148.729,82.538,83.163,6.891
5149.914,85.100,83.721,7.180
5151.100,83.778,83.155,7.678
5152.286,81.601,82.901,7.732
5153.473,83.663,83.141,7.889
5154.660,83.363,83.241,8.111
5155.847,81.832,82.917,8.608
5157.034,82.550,82.966,7.871
5158.222,81.459,82.893,7.438
5159.410,82.584,83.253,7.235
5160.598,83.590,84.106,6.951
5161.786,83.864,84.872,6.839
5162.975,83.643,85.028,6.798
5164.164,83.083,85.026,6.434
5165.353,82.355,84.359,6.274
5166.542,82.381,83.736,5.958
5167.732,83.076,83.664,5.564
5168.922,84.419,83.084,5.260
5170.113,82.146,80.061,5.427
5171.303,75.390,75.319,5.602
5172.494,73.243,74.097,5.263
5173.685,77.834,76.619,5.062
5174.877,80.140,78.337,5.401
5176.068,75.665,76.679,6.017
5177.260,72.768,74.879,6.458
5178.453,78.766,78.969,6.492
5179.645,84.921,82.937,6.592
5180.838,83.274,84.572,6.597
5182.031,84.487,84.963,6.225
5183.224,84.663,85.016,5.551
5184.418,83.746,84.418,4.943
5185.612,82.689,82.787,4.837
5186.806,76.444,77.562,5.505
5188.000,72.879,73.854,6.532
5189.195,77.023,75.373,6.827
5190.390,80.741,79.952,6.981
5191.585,81.810,81.997,6.433
5192.781,82.450,81.340,6.149
5193.977,81.456,81.555,5.869
5195.173,80.255,81.009,5.954
5196.369,78.673,80.165,6.156
5197.566,79.269,80.232,6.251
5198.763,80.120,80.903,6.732
5199.960,79.689,80.511,7.056
5201.157,81.537,80.793,7.203
5202.355,80.715,81.400,7.090
